trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
B20121216SAT_012950_A..S74R,02:58:30,02:58:30,A40S,30,,0,0,
B20121216SAT_026200_A..N09R,05:16:00,05:16:00,A40N,29,,0,0,
B20121216SAT_014950_A..S74R,03:18:30,03:18:30,A40S,30,,0,0,
B20121216SAT_028200_A..N09R,05:36:00,05:36:00,A40N,29,,0,0,
B20121216SAT_016950_A..S74R,03:38:30,03:38:30,A40S,30,,0,0,
B20121216SAT_030200_A..N09R,05:56:00,05:56:00,A40N,29,,0,0,
B20121216SAT_018950_A..S74R,03:58:30,03:58:30,A40S,30,,0,0,
B20121216SAT_032500_A..N55R,06:15:00,06:15:00,A40N,20,,0,0,
B20121216SAT_035800_A..N54R,06:27:00,06:27:00,A40N,14,,0,0,
B20121216SAT_020950_A..S74R,04:18:30,04:18:30,A40S,30,,0,0,
B20121216SAT_034950_A..N55R,06:39:30,06:39:30,A40N,20,,0,0,
B20121216SAT_038250_A..N54R,06:51:30,06:51:30,A40N,14,,0,0,
B20121216SAT_022950_A..S74R,04:38:30,04:38:30,A40S,30,,0,0,
B20121216SAT_037150_A..N55R,07:01:30,07:01:30,A40N,20,,0,0,
B20121216SAT_040250_A..N54R,07:11:30,07:11:30,A40N,14,,0,0,
B20121216SAT_024950_A..S74R,04:58:30,04:58:30,A40S,30,,0,0,
B20121216SAT_039150_A..N55R,07:21:30,07:21:30,A40N,20,,0,0,
B20121216SAT_042250_A..N54R,07:31:30,07:31:30,A40N,14,,0,0,
B20121216SAT_026950_A..S74R,05:18:30,05:18:30,A40S,30,,0,0,
B20121216SAT_041150_A..N55R,07:41:30,07:41:30,A40N,20,,0,0,
B20121216SAT_044250_A..N54R,07:51:30,07:51:30,A40N,14,,0,0,
B20121216SAT_028950_A..S74R,05:38:30,05:38:30,A40S,30,,0,0,
B20121216SAT_030950_A..S09R,05:58:30,05:58:30,A40S,30,,0,0,
B20121216SAT_043150_A..N55R,08:01:30,08:01:30,A40N,20,,0,0,
B20121216SAT_046100_A..N54R,08:10:00,08:10:00,A40N,14,,0,0,
B20121216SAT_032950_A..S55R,06:10:30,06:10:30,A40S,17,,0,0,
B20121216SAT_044750_A..N55R,08:19:30,08:19:30,A40N,20,,0,0,
B20121216SAT_047600_A..N54R,08:25:00,08:25:00,A40N,14,,0,0,
B20121216SAT_034850_A..S55R,06:29:30,06:29:30,A40S,17,,0,0,
B20121216SAT_046250_A..N55R,08:32:30,08:32:30,A40N,20,,0,0,
B20121216SAT_049100_A..N54R,08:40:00,08:40:00,A40N,14,,0,0,
B20121216SAT_036350_A..S55R,06:44:30,06:44:30,A40S,17,,0,0,
B20121216SAT_047750_A..N55R,08:49:30,08:49:30,A40N,20,,0,0,
B20121216SAT_050600_A..N54R,08:55:00,08:55:00,A40N,14,,0,0,
B20121216SAT_049250_A..N55R,09:02:30,09:02:30,A40N,20,,0,0,
B20121216SAT_052100_A..N54R,09:10:00,09:10:00,A40N,14,,0,0,
B20121216SAT_037950_A..S54R,07:00:30,07:00:30,A40S,17,,0,0,
B20121216SAT_038950_A..S55R,07:10:30,07:10:30,A40S,17,,0,0,
B20121216SAT_050750_A..N55R,09:19:30,09:19:30,A40N,20,,0,0,
B20121216SAT_039950_A..S54R,07:20:30,07:20:30,A40S,17,,0,0,
B20121216SAT_053600_A..N54R,09:25:00,09:25:00,A40N,14,,0,0,
B20121216SAT_040950_A..S55R,07:30:30,07:30:30,A40S,17,,0,0,
B20121216SAT_052250_A..N55R,09:32:30,09:32:30,A40N,20,,0,0,
B20121216SAT_055100_A..N54R,09:40:00,09:40:00,A40N,14,,0,0,
B20121216SAT_053750_A..N55R,09:49:30,09:49:30,A40N,20,,0,0,
B20121216SAT_041950_A..S54R,07:40:30,07:40:30,A40S,17,,0,0,
B20121216SAT_056600_A..N54R,09:55:00,09:55:00,A40N,14,,0,0,
B20121216SAT_042950_A..S55R,07:50:30,07:50:30,A40S,17,,0,0,
B20121216SAT_055250_A..N55R,10:02:30,10:02:30,A40N,20,,0,0,
B20121216SAT_058100_A..N54R,10:10:00,10:10:00,A40N,14,,0,0,
B20121216SAT_043950_A..S54R,08:00:30,08:00:30,A40S,17,,0,0,
B20121216SAT_044950_A..S55R,08:10:30,08:10:30,A40S,17,,0,0,
B20121216SAT_056750_A..N55R,10:19:30,10:19:30,A40N,20,,0,0,
B20121216SAT_059600_A..N54R,10:25:00,10:25:00,A40N,14,,0,0,
B20121216SAT_045950_A..S54R,08:20:30,08:20:30,A40S,17,,0,0,
B20121216SAT_046950_A..S55R,08:30:30,08:30:30,A40S,17,,0,0,
B20121216SAT_058250_A..N55R,10:32:30,10:32:30,A40N,20,,0,0,
B20121216SAT_061100_A..N54R,10:40:00,10:40:00,A40N,14,,0,0,
B20121216SAT_047950_A..S54R,08:40:30,08:40:30,A40S,17,,0,0,
B20121216SAT_059750_A..N55R,10:49:30,10:49:30,A40N,20,,0,0,
B20121216SAT_062600_A..N54R,10:55:00,10:55:00,A40N,14,,0,0,
B20121216SAT_048950_A..S55R,08:50:30,08:50:30,A40S,17,,0,0,
B20121216SAT_061250_A..N55R,11:02:30,11:02:30,A40N,20,,0,0,
B20121216SAT_064100_A..N54R,11:10:00,11:10:00,A40N,14,,0,0,
B20121216SAT_049950_A..S54R,09:00:30,09:00:30,A40S,17,,0,0,
B20121216SAT_050950_A..S55R,09:10:30,09:10:30,A40S,17,,0,0,
B20121216SAT_062750_A..N55R,11:19:30,11:19:30,A40N,20,,0,0,
B20121216SAT_065600_A..N54R,11:25:00,11:25:00,A40N,14,,0,0,
B20121216SAT_051950_A..S54R,09:20:30,09:20:30,A40S,17,,0,0,
B20121216SAT_052700_A..S55R,09:30:00,09:30:00,A40S,17,,0,0,
B20121216SAT_064250_A..N55R,11:32:30,11:32:30,A40N,20,,0,0,
B20121216SAT_067100_A..N54R,11:40:00,11:40:00,A40N,14,,0,0,
B20121216SAT_053200_A..S54R,09:35:30,09:35:30,A40S,17,,0,0,
B20121216SAT_054200_A..S55R,09:43:00,09:43:00,A40S,17,,0,0,
B20121216SAT_065750_A..N55R,11:49:30,11:49:30,A40N,20,,0,0,
B20121216SAT_068600_A..N54R,11:55:00,11:55:00,A40N,14,,0,0,
B20121216SAT_054950_A..S54R,09:50:30,09:50:30,A40S,17,,0,0,
B20121216SAT_055700_A..S55R,10:00:00,10:00:00,A40S,17,,0,0,
B20121216SAT_067250_A..N55R,12:02:30,12:02:30,A40N,20,,0,0,
B20121216SAT_070100_A..N54R,12:10:00,12:10:00,A40N,14,,0,0,
B20121216SAT_056200_A..S54R,10:05:30,10:05:30,A40S,17,,0,0,
B20121216SAT_057200_A..S55R,10:13:00,10:13:00,A40S,17,,0,0,
B20121216SAT_068750_A..N55R,12:19:30,12:19:30,A40N,20,,0,0,
B20121216SAT_071600_A..N54R,12:25:00,12:25:00,A40N,14,,0,0,
B20121216SAT_057950_A..S54R,10:20:30,10:20:30,A40S,17,,0,0,
B20121216SAT_058700_A..S55R,10:30:00,10:30:00,A40S,17,,0,0,
B20121216SAT_070250_A..N55R,12:32:30,12:32:30,A40N,20,,0,0,
B20121216SAT_073100_A..N54R,12:40:00,12:40:00,A40N,14,,0,0,
B20121216SAT_059200_A..S54R,10:35:30,10:35:30,A40S,17,,0,0,
B20121216SAT_060200_A..S55R,10:43:00,10:43:00,A40S,17,,0,0,
B20121216SAT_071750_A..N55R,12:49:30,12:49:30,A40N,20,,0,0,
B20121216SAT_074600_A..N54R,12:55:00,12:55:00,A40N,14,,0,0,
B20121216SAT_060950_A..S54R,10:50:30,10:50:30,A40S,17,,0,0,
B20121216SAT_061700_A..S55R,11:00:00,11:00:00,A40S,17,,0,0,
B20121216SAT_073250_A..N55R,13:02:30,13:02:30,A40N,20,,0,0,
B20121216SAT_076100_A..N54R,13:10:00,13:10:00,A40N,14,,0,0,
B20121216SAT_062200_A..S54R,11:05:30,11:05:30,A40S,17,,0,0,
B20121216SAT_063200_A..S55R,11:13:00,11:13:00,A40S,17,,0,0,
B20121216SAT_074750_A..N55R,13:19:30,13:19:30,A40N,20,,0,0,
B20121216SAT_077600_A..N54R,13:25:00,13:25:00,A40N,14,,0,0,
B20121216SAT_063950_A..S54R,11:20:30,11:20:30,A40S,17,,0,0,
B20121216SAT_064700_A..S55R,11:30:00,11:30:00,A40S,17,,0,0,
B20121216SAT_076250_A..N55R,13:32:30,13:32:30,A40N,20,,0,0,
B20121216SAT_079100_A..N54R,13:40:00,13:40:00,A40N,14,,0,0,
B20121216SAT_065200_A..S54R,11:35:30,11:35:30,A40S,17,,0,0,
B20121216SAT_066200_A..S55R,11:43:00,11:43:00,A40S,17,,0,0,
B20121216SAT_077750_A..N55R,13:49:30,13:49:30,A40N,20,,0,0,
B20121216SAT_080600_A..N54R,13:55:00,13:55:00,A40N,14,,0,0,
B20121216SAT_066950_A..S54R,11:50:30,11:50:30,A40S,17,,0,0,
B20121216SAT_067700_A..S55R,12:00:00,12:00:00,A40S,17,,0,0,
B20121216SAT_079250_A..N55R,14:02:30,14:02:30,A40N,20,,0,0,
B20121216SAT_082100_A..N54R,14:10:00,14:10:00,A40N,14,,0,0,
B20121216SAT_068200_A..S54R,12:05:30,12:05:30,A40S,17,,0,0,
B20121216SAT_069200_A..S55R,12:13:00,12:13:00,A40S,17,,0,0,
B20121216SAT_080750_A..N55R,14:19:30,14:19:30,A40N,20,,0,0,
B20121216SAT_083600_A..N54R,14:25:00,14:25:00,A40N,14,,0,0,
B20121216SAT_069950_A..S54R,12:20:30,12:20:30,A40S,17,,0,0,
B20121216SAT_070700_A..S55R,12:30:00,12:30:00,A40S,17,,0,0,
B20121216SAT_082250_A..N55R,14:32:30,14:32:30,A40N,20,,0,0,
B20121216SAT_085100_A..N54R,14:40:00,14:40:00,A40N,14,,0,0,
B20121216SAT_071200_A..S54R,12:35:30,12:35:30,A40S,17,,0,0,
B20121216SAT_072200_A..S55R,12:43:00,12:43:00,A40S,17,,0,0,
B20121216SAT_083750_A..N55R,14:49:30,14:49:30,A40N,20,,0,0,
B20121216SAT_086600_A..N54R,14:55:00,14:55:00,A40N,14,,0,0,
B20121216SAT_072950_A..S54R,12:50:30,12:50:30,A40S,17,,0,0,
B20121216SAT_073700_A..S55R,13:00:00,13:00:00,A40S,17,,0,0,
B20121216SAT_085250_A..N55R,15:02:30,15:02:30,A40N,20,,0,0,
B20121216SAT_088100_A..N54R,15:10:00,15:10:00,A40N,14,,0,0,
B20121216SAT_074200_A..S54R,13:05:30,13:05:30,A40S,17,,0,0,
B20121216SAT_075200_A..S55R,13:13:00,13:13:00,A40S,17,,0,0,
B20121216SAT_086750_A..N55R,15:19:30,15:19:30,A40N,20,,0,0,
B20121216SAT_089600_A..N54R,15:25:00,15:25:00,A40N,14,,0,0,
B20121216SAT_075950_A..S54R,13:20:30,13:20:30,A40S,17,,0,0,
B20121216SAT_076700_A..S55R,13:30:00,13:30:00,A40S,17,,0,0,
B20121216SAT_088250_A..N55R,15:32:30,15:32:30,A40N,20,,0,0,
B20121216SAT_091100_A..N54R,15:40:00,15:40:00,A40N,14,,0,0,
B20121216SAT_077200_A..S54R,13:35:30,13:35:30,A40S,17,,0,0,
B20121216SAT_078200_A..S55R,13:43:00,13:43:00,A40S,17,,0,0,
B20121216SAT_089750_A..N55R,15:49:30,15:49:30,A40N,20,,0,0,
B20121216SAT_092600_A..N54R,15:55:00,15:55:00,A40N,14,,0,0,
B20121216SAT_078950_A..S54R,13:50:30,13:50:30,A40S,17,,0,0,
B20121216SAT_079700_A..S55R,14:00:00,14:00:00,A40S,17,,0,0,
B20121216SAT_091250_A..N55R,16:02:30,16:02:30,A40N,20,,0,0,
B20121216SAT_094100_A..N54R,16:10:00,16:10:00,A40N,14,,0,0,
B20121216SAT_080200_A..S54R,14:05:30,14:05:30,A40S,17,,0,0,
B20121216SAT_081200_A..S55R,14:13:00,14:13:00,A40S,17,,0,0,
B20121216SAT_092750_A..N55R,16:19:30,16:19:30,A40N,20,,0,0,
B20121216SAT_095600_A..N54R,16:25:00,16:25:00,A40N,14,,0,0,
B20121216SAT_081950_A..S54R,14:20:30,14:20:30,A40S,17,,0,0,
B20121216SAT_082700_A..S55R,14:30:00,14:30:00,A40S,17,,0,0,
B20121216SAT_094250_A..N55R,16:32:30,16:32:30,A40N,20,,0,0,
B20121216SAT_097100_A..N54R,16:40:00,16:40:00,A40N,14,,0,0,
B20121216SAT_083200_A..S54R,14:35:30,14:35:30,A40S,17,,0,0,
B20121216SAT_084200_A..S55R,14:43:00,14:43:00,A40S,17,,0,0,
B20121216SAT_095750_A..N55R,16:49:30,16:49:30,A40N,20,,0,0,
B20121216SAT_098600_A..N54R,16:55:00,16:55:00,A40N,14,,0,0,
B20121216SAT_084950_A..S54R,14:50:30,14:50:30,A40S,17,,0,0,
B20121216SAT_085700_A..S55R,15:00:00,15:00:00,A40S,17,,0,0,
B20121216SAT_097250_A..N55R,17:02:30,17:02:30,A40N,20,,0,0,
B20121216SAT_100100_A..N54R,17:10:00,17:10:00,A40N,14,,0,0,
B20121216SAT_086200_A..S54R,15:05:30,15:05:30,A40S,17,,0,0,
B20121216SAT_087200_A..S55R,15:13:00,15:13:00,A40S,17,,0,0,
B20121216SAT_098750_A..N55R,17:19:30,17:19:30,A40N,20,,0,0,
B20121216SAT_101600_A..N54R,17:25:00,17:25:00,A40N,14,,0,0,
B20121216SAT_087950_A..S54R,15:20:30,15:20:30,A40S,17,,0,0,
B20121216SAT_088700_A..S55R,15:30:00,15:30:00,A40S,17,,0,0,
B20121216SAT_100250_A..N55R,17:32:30,17:32:30,A40N,20,,0,0,
B20121216SAT_103100_A..N54R,17:40:00,17:40:00,A40N,14,,0,0,
B20121216SAT_089200_A..S54R,15:35:30,15:35:30,A40S,17,,0,0,
B20121216SAT_090200_A..S55R,15:43:00,15:43:00,A40S,17,,0,0,
B20121216SAT_101750_A..N55R,17:49:30,17:49:30,A40N,20,,0,0,
B20121216SAT_104600_A..N54R,17:55:00,17:55:00,A40N,14,,0,0,
B20121216SAT_090950_A..S54R,15:50:30,15:50:30,A40S,17,,0,0,
B20121216SAT_091700_A..S55R,16:00:00,16:00:00,A40S,17,,0,0,
B20121216SAT_103250_A..N55R,18:02:30,18:02:30,A40N,20,,0,0,
B20121216SAT_106100_A..N54R,18:10:00,18:10:00,A40N,14,,0,0,
B20121216SAT_092200_A..S54R,16:05:30,16:05:30,A40S,17,,0,0,
B20121216SAT_093200_A..S55R,16:13:00,16:13:00,A40S,17,,0,0,
B20121216SAT_105150_A..N55R,18:21:30,18:21:30,A40N,20,,0,0,
B20121216SAT_108250_A..N54R,18:32:30,18:32:30,A40N,14,,0,0,
B20121216SAT_093950_A..S54R,16:20:30,16:20:30,A40S,17,,0,0,
B20121216SAT_094700_A..S55R,16:30:00,16:30:00,A40S,17,,0,0,
B20121216SAT_107150_A..N55R,18:41:30,18:41:30,A40N,20,,0,0,
B20121216SAT_095200_A..S54R,16:35:30,16:35:30,A40S,17,,0,0,
B20121216SAT_096200_A..S55R,16:43:00,16:43:00,A40S,17,,0,0,
B20121216SAT_110250_A..N54R,18:51:30,18:51:30,A40N,14,,0,0,
B20121216SAT_096950_A..S54R,16:50:30,16:50:30,A40S,17,,0,0,
B20121216SAT_097700_A..S55R,17:00:00,17:00:00,A40S,17,,0,0,
B20121216SAT_109150_A..N55R,19:01:30,19:01:30,A40N,20,,0,0,
B20121216SAT_112250_A..N54R,19:11:30,19:11:30,A40N,14,,0,0,
B20121216SAT_098200_A..S54R,17:05:30,17:05:30,A40S,17,,0,0,
B20121216SAT_099200_A..S55R,17:13:00,17:13:00,A40S,17,,0,0,
B20121216SAT_111150_A..N55R,19:21:30,19:21:30,A40N,20,,0,0,
B20121216SAT_114250_A..N54R,19:31:30,19:31:30,A40N,14,,0,0,
B20121216SAT_099950_A..S54R,17:20:30,17:20:30,A40S,17,,0,0,
B20121216SAT_100700_A..S55R,17:30:00,17:30:00,A40S,17,,0,0,
B20121216SAT_113150_A..N55R,19:41:30,19:41:30,A40N,20,,0,0,
B20121216SAT_101200_A..S54R,17:35:30,17:35:30,A40S,17,,0,0,
B20121216SAT_102200_A..S55R,17:43:00,17:43:00,A40S,17,,0,0,
B20121216SAT_102950_A..S54R,17:50:30,17:50:30,A40S,17,,0,0,
B20121216SAT_116250_A..N54R,19:51:30,19:51:30,A40N,14,,0,0,
B20121216SAT_103700_A..S55R,18:00:00,18:00:00,A40S,17,,0,0,
B20121216SAT_115150_A..N55R,20:01:30,20:01:30,A40N,20,,0,0,
